"Инспектор, сменивший статус","Код НО инспектора, сменившего стат",Score,Experience,Qualification,p_SCHEMA,p_RISK_LONG,p_RISK_SHORT,p_TASK
55717-dbxc-rvsltj-soupeicj,7733,0.5942857142857143,0.12373149061657318,0.7180172049022875,0.5,0.5,0.0,0.0
55718-dahj-umvryl-bzimpfyx,7722,0.4043055555555556,0.32261882227666583,0.7269243778322214,0.5,0.5,0.0,0.0
55726-msgr-lhulro-kbfuxcjc,7300,0.5,0.32548587260927225,0.8254858726092722,0.5,0.5,0.0,0.0
55727-ytfr-qoipyf-rlsgdxdw,2301,0.31046153846153846,0.4122585348999646,0.7227200733615031,0.5,0.5,0.0,0.0
55740-oilp-xlmqwk-dtaafjpb,3200,0.46090909090909093,0.20885428348648793,0.6697633743955789,0.0,0.0,0.5,0.5
55740-taeb-rsytry-rdikfvrp,3000,0.46,0.03654254551307512,0.49654254551307514,0.0,0.0,0.5,0.5
55743-agej-jeaxmu-adzzhofd,9974,0.293,0.13683319246072884,0.4298331924607288,0.0,0.0,0.5,0.5
55747-htfx-uccpsy-oepnxysi,7717,0.44166666666666665,0.49000273159840846,0.9316693982650751,0.5,0.5,0.0,0.0
55747-ksde-rabcbw-zedyessl,7449,0.41,0.29812928761635105,0.708129287616351,0.0,0.0,0.5,0.5
55754-dlch-egfpgd-ausqxnxg,5610,0.86,0.35486854240051013,1.2148685424005101,0.5,0.5,0.0,0.0
55757-eond-ujxrtu-dkiiydhx,9972,0.19166666666666668,0.003678914812707268,0.19534558147937395,0.0,0.0,0.5,0.5
55780-woll-aszqvx-trbhryyd,4300,0.115,0.25910286609126043,0.3741028660912604,0.0,0.0,0.5,0.5
55786-tjao-tjpdkb-mvdqceiz,7706,0.0,0.01876432876590156,0.01876432876590156,0.0,0.0,0.5,0.5
55792-wdpa-vhmynr-isvlibhq,9977,0.23,0.284615106045724,0.514615106045724,0.0,0.0,0.5,0.5
55797-zbbr-gaeprj-rtgyipha,5610,0.335,0.4603854248180377,0.7953854248180376,0.5,0.5,0.0,0.0
55806-ugpu-yrwizg-cuqirhgv,5901,0.365,0.4842095652502039,0.8492095652502039,0.5,0.5,0.0,0.0
55806-zhww-iemppf-sjrvwtoj,9976,0.39333333333333337,0.2702763376944621,0.6636096710277954,0.0,0.0,0.5,0.5
55815-lsoz-iuicft-okrmcwpy,7714,0.0,0.22910240262610798,0.22910240262610798,0.0,0.0,0.5,0.5
55818-czzd-njkero-vpogwhxx,5919,0.23,0.472508547124247,0.702508547124247,0.0,0.0,0.5,0.5
55837-jwmn-pwbgdw-yqqmdjgu,1800,0.3183333333333333,0.33680491599834755,0.6551382493316809,0.0,0.0,0.5,0.5
55841-nluo-wvnqzg-imwkstwr,2100,0.36,0.03244963976920473,0.3924496397692047,0.0,0.0,0.5,0.5
55845-yadx-idgwky-kbegthfr,3460,0.275,0.23286278883374878,0.5078627888337488,0.0,0.0,0.5,0.5
55862-agkk-obgyqe-rqniqlxh,5050,0.5025,0.12012250923215195,0.6226225092321519,0.0,0.0,0.5,0.5
55865-upkv-lhkiym-hpomiaeb,7456,0.37777777777777777,0.23490216072434078,0.6126799385021185,0.0,0.0,0.5,0.5
55867-gtae-frrdgn-wozfdknt,3300,0.0,0.22773278600318086,0.22773278600318086,0.0,0.0,0.5,0.5
55872-hegl-lrbhej-wrtzidke,7707,0.47456896551724137,0.291072401407371,0.7656413669246124,0.5,0.5,0.0,0.0
55872-tbwq-vdrtfl-xwdonahy,6451,0.86,0.17838524517462562,1.0383852451746256,0.5,0.5,0.0,0.0
55916-yxnu-fhafzd-fbjbzmhj,2411,0.0,0.08213522472796403,0.08213522472796403,0.0,0.0,0.5,0.5
55917-uwni-dwmipx-xigwpivx,3457,0.0,0.25185971729497814,0.25185971729497814,0.0,0.0,0.5,0.5
55918-xiwf-eqgutf-bfecmmhn,6800,0.345,0.41510144217288103,0.760101442172881,0.5,0.5,0.0,0.0
55932-tzju-uwjciu-jqxbhcar,1685,0.4695161290322581,0.33200611403380115,0.8015222430660592,0.5,0.5,0.0,0.0
55941-rnfx-blbpdd-tutejwfw,6193,0.0,0.16918393296260792,0.16918393296260792,0.0,0.0,0.5,0.5
55943-opwr-cmaabz-sddiiawe,4214,0.0,0.4677615113794286,0.4677615113794286,0.0,0.0,0.5,0.5
55965-nbff-yeyfol-gqvmpppn,5405,0.28181818181818186,0.4561037856245911,0.7379219674427729,0.5,0.5,0.0,0.0
55981-dgrb-duarjz-pvortipr,7100,0.18,0.10467419969204939,0.2846741996920494,0.0,0.0,0.5,0.5
55993-plaw-gqmnqi-uorllcdu,5020,0.0,0.019708792560181487,0.019708792560181487,0.0,0.0,0.5,0.5
55994-yxde-fxuppl-fodgvmhi,3808,0.0,0.3706543541753811,0.3706543541753811,0.0,0.0,0.5,0.5
56003-scoo-ktolpl-alzlmjsl,1400,0.45466666666666666,0.41380513067457664,0.8684717973412432,0.5,0.5,0.0,0.0
56014-jmng-axrzik-zygjnsxg,1300,0.86,0.48393228297567764,1.3439322829756777,0.5,0.5,0.0,0.0
56016-gauu-zcdyye-ohntslnd,800,0.39142857142857146,0.44491819704415536,0.8363467684727268,0.5,0.5,0.0,0.0
56016-zqea-wabwge-jkcmhfov,1800,0.0,0.3002673841032074,0.3002673841032074,0.0,0.0,0.5,0.5
56027-ynum-jkyszg-zadkmfco,6000,0.595,0.2650261696061904,0.8600261696061904,0.5,0.5,0.0,0.0
56030-xnri-bwewln-lbpnowcq,7452,0.33263157894736844,0.013920525631293146,0.3465521045786616,0.0,0.0,0.5,0.5
56035-mvwh-pumvav-jjxhhkrk,6193,0.37857142857142856,0.12332822342238892,0.5018996519938175,0.0,0.0,0.5,0.5
56038-nrfw-vtiaut-ralchjwz,4253,0.0,0.22980737586646321,0.22980737586646321,0.0,0.0,0.5,0.5
56042-mmgf-symkyz-clxmjqwa,268,0.0,0.3142519500417839,0.3142519500417839,0.0,0.0,0.5,0.5
56049-yaws-hzfkav-lywfortx,2900,0.0,0.27862591665920533,0.27862591665920533,0.0,0.0,0.5,0.5
56049-zcdg-lokqgv-bneuoejb,3500,0.63625,0.37131799484084527,1.0075679948408451,0.5,0.5,0.0,0.0
56050-aqkr-hfyuxw-gpdzicqq,3700,0.5,0.13988346544352043,0.6398834654435204,0.0,0.0,0.5,0.5
56063-szsx-arlkdi-dpvvyhkb,7807,0.0,0.2824763038262366,0.2824763038262366,0.0,0.0,0.5,0.5
56079-zudt-nzvgwd-xwnutmnc,500,0.0,0.044071121695396065,0.044071121695396065,0.0,0.0,0.5,0.5
56087-mugt-wsrnbq-oqkkipsx,2310,0.3005357142857143,0.20683276179160348,0.5073684760773178,0.0,0.0,0.5,0.5
56096-kkvg-xxunvs-jrpqndlj,5047,0.23,0.3750804164773005,0.6050804164773005,0.0,0.0,0.5,0.5
56096-wxyc-yvnqhx-ftiberda,5200,0.0,0.346700426714522,0.346700426714522,0.0,0.0,0.5,0.5
56110-nwwq-fjgybp-wyuurvuy,8603,0.0,0.4953213685860895,0.4953213685860895,0.0,0.0,0.5,0.5
56122-mjvy-uwjnbb-quhajyip,2312,0.3670833333333334,0.138945562993878,0.5060288963272114,0.0,0.0,0.5,0.5
56146-jlxu-zpyugn-xdyagutb,7500,0.0,0.24909464958698957,0.24909464958698957,0.0,0.0,0.5,0.5
56148-hzvu-dolrue-rqqokzcb,3200,0.48,0.16476520688699836,0.6447652068869983,0.0,0.0,0.5,0.5
56173-laeg-kpcsqx-kqggnjml,7817,0.365,0.22030155702958737,0.5853015570295874,0.0,0.0,0.5,0.5
56175-hnqt-dlobwi-gtiaksiy,7606,0.5016666666666666,0.42847506493469406,0.9301417316013607,0.5,0.5,0.0,0.0
56190-ubvf-qfpolc-inyacdfb,6623,0.44230769230769235,0.3421045375942433,0.7844122299019356,0.5,0.5,0.0,0.0
56191-ivom-omdlls-qnyuwzgj,4800,0.3657142857142857,0.44122059567379085,0.8069348813880766,0.5,0.5,0.0,0.0
56195-aqsd-ovaeby-pjcjszlb,6330,0.45615384615384613,0.10175555416594323,0.5579094003197893,0.0,0.0,0.5,0.5
56196-vbca-uzkjhk-ytgpffqo,4300,0.0,0.436680558920719,0.436680558920719,0.0,0.0,0.5,0.5
56207-vztv-jvnnua-uvitapkm,8603,0.363,0.02988113708919221,0.3928811370891922,0.0,0.0,0.5,0.5
56210-icvo-ggixgp-mnihdfct,2700,0.402,0.4442996402185762,0.8462996402185763,0.5,0.5,0.0,0.0
56214-vxdc-qmbdkl-lgvrvnzm,2308,0.0,0.16453688973036396,0.16453688973036396,0.0,0.0,0.5,0.5
56223-bnui-rplmpb-pthqkqhs,5901,0.0,0.15729381670703324,0.15729381670703324,0.0,0.0,0.5,0.5
56224-xhui-sgwihp-dcybbznz,5260,0.0,0.25604428834933196,0.25604428834933196,0.0,0.0,0.5,0.5
56227-yqpz-zmfjqm-alxgxchp,1650,0.4685714285714285,0.4703450938616159,0.9389165224330445,0.5,0.5,0.0,0.0
56228-brfn-zcznhw-arxaekga,6200,0.4122368421052631,0.023890682340702685,0.4361275244459658,0.0,0.0,0.5,0.5
56229-avaq-xvinow-wfqdofdv,3663,0.0,0.17611548753537265,0.17611548753537265,0.0,0.0,0.5,0.5
56237-umel-uukalm-oyimdpyj,7716,0.3444117647058823,0.42828599434166786,0.7726977590475501,0.5,0.5,0.0,0.0
56238-tuhh-puuqrv-qsgyzxcy,2309,0.0,0.19802723871773337,0.19802723871773337,0.0,0.0,0.5,0.5
56248-oeuk-galnxr-fgopopql,5405,0.93,0.0995784487985335,1.0295784487985336,0.5,0.5,0.0,0.0
56253-dzdr-pzhfov-wybrbfkz,9979,0.46,0.2123970906657059,0.672397090665706,0.0,0.0,0.5,0.5
56253-pinh-dznskp-afaicdam,3000,0.0,0.19277625074583465,0.19277625074583465,0.0,0.0,0.5,0.5
56257-lybz-bndkwa-rgobvclg,2536,0.3066666666666667,0.4577081007333517,0.7643747674000184,0.5,0.5,0.0,0.0
56261-ccud-nywlty-zsxtrnhl,5614,0.46,0.38096718787154854,0.8409671878715486,0.5,0.5,0.0,0.0
56267-fbid-pgdnkz-sbfmsvid,5256,0.0,0.2525577778720032,0.2525577778720032,0.0,0.0,0.5,0.5
56267-forg-xkcknu-ovrlwzay,2900,0.3363636363636363,0.49418528336078554,0.8305489197244218,0.5,0.5,0.0,0.0
56268-zhgf-qdbdko-tcxjrqrx,7460,0.23,0.23263876563796165,0.4626387656379617,0.0,0.0,0.5,0.5
56287-jjlk-qnhwdn-kxopeqve,7300,0.17454545454545453,0.029118915410137614,0.20366436995559214,0.0,0.0,0.5,0.5
56288-sbqh-jqldtm-ybusploe,5918,0.0,0.13113716090749244,0.13113716090749244,0.0,0.0,0.5,0.5
56294-qpzg-lqqdtb-ctdodbug,5075,0.0,0.2180352401096563,0.2180352401096563,0.0,0.0,0.5,0.5
56300-dfru-luopmh-tmxcfnsd,2800,0.46,0.07845131207306005,0.5384513120730601,0.0,0.0,0.5,0.5
56307-cdrk-bsrfdn-cmvrwmim,3801,0.0,0.4737825631620215,0.4737825631620215,0.0,0.0,0.5,0.5
56309-sjrn-gptqgj-cnydoldy,6658,0.0,0.38342444890888655,0.38342444890888655,0.0,0.0,0.5,0.5
56313-tctn-piveup-wfslqdqh,5027,0.21875,0.13414360021388633,0.3528936002138863,0.0,0.0,0.5,0.5
56315-dvvs-sobyjk-swnzjbkk,2508,0.6,0.2954022667589579,0.8954022667589578,0.5,0.5,0.0,0.0
56321-sskc-ycijps-upfqypwv,6900,0.495,0.360724578554786,0.855724578554786,0.5,0.5,0.0,0.0
56323-gbwa-qgchao-ammlyeyb,4705,0.34,0.470639464453399,0.810639464453399,0.5,0.5,0.0,0.0
56331-oewh-iokqkd-kpxpvvmq,2635,0.305,0.4408176745877053,0.7458176745877053,0.5,0.5,0.0,0.0
56343-dhjh-vksoqs-nogrbmbi,7100,0.4852,0.25759611306910685,0.7427961130691069,0.5,0.5,0.0,0.0
56351-fbdd-bcegdt-vpvuqukm,3816,0.0,0.3873263098965088,0.3873263098965088,0.0,0.0,0.5,0.5
56359-vslk-shzvrc-etwbysno,9200,0.6933333333333332,0.2810723769137925,0.9744057102471257,0.5,0.5,0.0,0.0
56368-ksen-fhmvms-frekcght,7701,0.578,0.27635194502277005,0.85435194502277,0.5,0.5,0.0,0.0
56403-nksa-uclijn-fmgivmnx,7300,0.41666666666666663,0.05737097916909595,0.4740376458357626,0.0,0.0,0.5,0.5
56404-ifzp-ppgcyl-taxbojzn,5906,0.6158333333333333,0.06306882900807603,0.6789021623414093,0.0,0.0,0.5,0.5
56425-eabh-murdrt-pvnxmbue,1650,0.345,0.2647668075112287,0.6097668075112287,0.0,0.0,0.5,0.5
56426-bgcp-huqzpm-oakakmdr,5248,0.3225,0.1344307724895033,0.4569307724895033,0.0,0.0,0.5,0.5
56430-trqn-htnrov-meeqdnax,6317,0.0,0.010518451230234316,0.010518451230234316,0.0,0.0,0.5,0.5
56435-zmzx-dlbmda-hhyivtih,3804,0.23,0.36141960195010614,0.5914196019501061,0.0,0.0,0.5,0.5
56443-hkxq-cjdpwu-qjxfynwy,4212,0.615,0.01624329834508248,0.6312432983450824,0.0,0.0,0.5,0.5
56444-jfmw-tqeoxs-lvwfogrt,4600,0.64,0.29763842055202727,0.9376384205520273,0.5,0.5,0.0,0.0
56446-cslq-bfqalk-gzuqwuvn,3804,0.275,0.2695968970636572,0.5445968970636572,0.0,0.0,0.5,0.5
56452-gwdr-kndewb-jyarcjou,5700,0.23,0.4844073452889022,0.7144073452889023,0.5,0.5,0.0,0.0
56464-bwzq-bbfsgd-bclejysf,4800,0.0,0.24210656967382083,0.24210656967382083,0.0,0.0,0.5,0.5
56465-uohi-cwoqeo-qplnqziy,5400,0.0,0.03180071818889868,0.03180071818889868,0.0,0.0,0.5,0.5
56467-sggi-giytwz-aepcsprl,6617,0.29600000000000004,0.27584398390323084,0.5718439839032309,0.0,0.0,0.5,0.5
56468-vdqy-mahedf-wfmzyfrb,500,0.4733333333333334,0.4205480853080507,0.8938814186413842,0.5,0.5,0.0,0.0
56492-dtve-etpjhm-dbpyolqz,7721,0.5,0.49842464214071996,0.9984246421407199,0.5,0.5,0.0,0.0
56493-ovve-nwhmcy-kkjxfcgw,900,0.93,0.21517158684453624,1.1451715868445362,0.5,0.5,0.0,0.0
56504-rvei-omfjzg-gvwvpjjz,6617,0.132,0.16014937124837125,0.29214937124837126,0.0,0.0,0.5,0.5
56504-slnz-zfcnnl-ikhqmvbg,3435,0.0,0.45332664847599946,0.45332664847599946,0.0,0.0,0.5,0.5
56515-dmzd-hsbsrd-okihppej,5800,0.435,0.09562106453806068,0.5306210645380607,0.0,0.0,0.5,0.5
56523-hpjn-cfcslf-iyuqjmnb,4500,0.66,0.3077144575164633,0.9677144575164633,0.5,0.5,0.0,0.0
56523-puvv-gwhhtc-xvdcqhip,7726,0.48417582417582417,0.20285721209047386,0.687033036266298,0.0,0.0,0.5,0.5
56530-wbez-qimpsi-ufxspfim,6200,0.115,0.020541182477777642,0.13554118247777763,0.0,0.0,0.5,0.5
56535-ncmk-dtgipc-kzekheob,3100,0.3825,0.17364423715284888,0.5561442371528489,0.0,0.0,0.5,0.5
56537-czpp-egsdro-kvmbahkz,5603,0.0,0.1326142612513373,0.1326142612513373,0.0,0.0,0.5,0.5
56547-pmtg-eicwxc-yhhquynj,5018,0.4712903225806452,0.3430455769717434,0.8143358995523886,0.5,0.5,0.0,0.0
56552-icdp-wyvjyn-vdwjfska,7610,0.7266666666666667,0.47439524884595907,1.2010619155126259,0.5,0.5,0.0,0.0
56553-fltv-eqezwr-bzcghnff,6191,0.0,0.13402359368931888,0.13402359368931888,0.0,0.0,0.5,0.5
56581-osnl-dmuvsi-rqktepnu,3808,0.32,0.4057329695758409,0.7257329695758409,0.5,0.5,0.0,0.0
56584-wcyi-fiygqy-xrmedqoc,9977,0.376,0.02767990846920476,0.40367990846920476,0.0,0.0,0.5,0.5
56586-icaw-omjndp-yxgctvgr,5262,0.46888888888888886,0.2690605050199066,0.7379493939087954,0.5,0.5,0.0,0.0
56595-stfs-vohgtp-rlpqhkkt,900,0.46,0.03527503185494729,0.4952750318549473,0.0,0.0,0.5,0.5
56600-lofw-xcuxxe-ljbbwwzw,6683,0.0,0.46701649556531966,0.46701649556531966,0.0,0.0,0.5,0.5
56602-giig-tvxspj-xokhcnai,7716,0.3853846153846154,0.3831756402786951,0.7685602556633104,0.5,0.5,0.0,0.0
56603-tqjw-xgrnuf-dkkalwcf,5403,0.6545454545454545,0.32897495560229617,0.9835204101477507,0.5,0.5,0.0,0.0
56620-kfzt-nlevvx-wjbsumzu,4727,0.73,0.41194819081233214,1.1419481908123321,0.5,0.5,0.0,0.0
56628-zbjg-qpraaf-gujvojmy,9901,0.43,0.3237598977850816,0.7537598977850816,0.5,0.5,0.0,0.0
56632-uwlh-idddpb-isrkurur,1300,0.41,0.4844721985871456,0.8944721985871456,0.5,0.5,0.0,0.0
56641-avyl-ernzbo-cslzjclb,276,0.3145454545454545,0.35697897393238576,0.6715244284778403,0.0,0.0,0.5,0.5
56657-epee-snpeza-nztqsqud,1400,0.18,0.4623293047911234,0.6423293047911234,0.0,0.0,0.5,0.5
56679-obmg-fiyfas-hktdzwlm,6439,0.5066666666666666,0.258565946005319,0.7652326126719856,0.5,0.5,0.0,0.0
56683-njuk-gkhdds-rglwjbgx,5018,0.0,0.05853220649093133,0.05853220649093133,0.0,0.0,0.5,0.5
56687-zlpr-bljqyu-tqkchmze,2646,0.0,0.26408886071150856,0.26408886071150856,0.0,0.0,0.5,0.5
56691-tmif-kuanzu-eodqiqrd,8900,0.4714285714285715,0.06343641403154665,0.5348649854601182,0.0,0.0,0.5,0.5
56711-biho-yddvrd-slakguqk,2360,0.0,0.2962467395882025,0.2962467395882025,0.0,0.0,0.5,0.5
56714-ppxc-zgbhvd-ijovxusr,7728,0.0,0.24124653026383147,0.24124653026383147,0.0,0.0,0.5,0.5
56715-ktew-swrjtl-axdpseii,700,0.18,0.31128769891639085,0.49128769891639085,0.0,0.0,0.5,0.5
56720-dogy-yczakh-ijfjjvdh,4600,0.27,0.005023490527415797,0.2750234905274158,0.0,0.0,0.5,0.5
56725-zdnp-vltmvb-fdqbfqbt,1000,0.68,0.09742024582768205,0.7774202458276821,0.5,0.5,0.0,0.0
56732-igbg-wrkcji-otuyvyfp,7804,0.36,0.24566521595606544,0.6056652159560654,0.0,0.0,0.5,0.5
56750-pbxu-tvmcjp-yfvbbgcx,9973,0.445,0.4752517807945674,0.9202517807945674,0.5,0.5,0.0,0.0
56757-gawx-qgnxir-tweordxs,7713,0.391,0.1918045201775792,0.5828045201775792,0.0,0.0,0.5,0.5
56761-jily-guuzma-msiegict,7717,0.345,0.21218601302681733,0.5571860130268174,0.0,0.0,0.5,0.5
56764-avok-iagesa-oztxqnhc,1686,0.23,0.3573480445033111,0.5873480445033111,0.0,0.0,0.5,0.5
56770-olww-xxkxpo-ormakzdb,8602,0.33083333333333337,0.301896378643059,0.6327297119763924,0.0,0.0,0.5,0.5
56771-vqdl-phqinv-qmyyplfw,4500,0.46,0.14946307504916662,0.6094630750491666,0.0,0.0,0.5,0.5
56775-ecmx-vlnszt-epjkorio,2649,0.46,0.2054081977837139,0.6654081977837139,0.0,0.0,0.5,0.5
56780-qqyg-ceysgn-gzyltbgz,3849,0.0,0.10884989942861623,0.10884989942861623,0.0,0.0,0.5,0.5
56791-oqda-ztjoqj-lxxinizd,2378,0.228,0.48301072956510427,0.7110107295651042,0.5,0.5,0.0,0.0
56795-gajm-eqcfqq-dhccypvt,3300,0.5033333333333334,0.06531719077867987,0.5686505241120132,0.0,0.0,0.5,0.5
56804-kcpx-lrbmes-cscoggxg,2000,0.0,0.18591839228320972,0.18591839228320972,0.0,0.0,0.5,0.5
56811-yjlh-muxanq-jvpcjohq,6800,0.7559999999999999,0.012919486110005596,0.7689194861100055,0.5,0.5,0.0,0.0
56823-fmtc-wwnsfi-mdrdxqsb,5404,0.463448275862069,0.1108897459667732,0.5743380218288422,0.0,0.0,0.5,0.5
56827-qzrl-jtmaag-hkobddje,1700,0.5666666666666667,0.39023556919007746,0.956902235856744,0.5,0.5,0.0,0.0
56828-guop-qyjirr-qsotldva,9974,0.5066666666666666,0.10058761614443973,0.6072542828111063,0.0,0.0,0.5,0.5
56828-obzp-rqnwwz-gverblpl,4800,0.23,0.0400317012644828,0.27003170126448284,0.0,0.0,0.5,0.5
56831-fojr-uqlxnq-zsrxjrsu,7838,0.86,0.23722658992226164,1.0972265899222617,0.5,0.5,0.0,0.0
56840-dbhc-zippkw-uijkxgtk,7452,0.52875,0.0049846173672592475,0.5337346173672592,0.0,0.0,0.5,0.5
56847-wvfm-ohhobn-uwuwrwee,5038,0.0,0.04238307721316659,0.04238307721316659,0.0,0.0,0.5,0.5
56858-ipcb-pwaitf-nmnjgvmz,1100,0.0,0.40381293478148755,0.40381293478148755,0.0,0.0,0.5,0.5
56872-qmuc-dyrrdd-lcbofkbg,4300,0.46,0.3857366724298032,0.8457366724298032,0.5,0.5,0.0,0.0
56896-qtiu-fwuseh-jtssoyae,1200,0.473,0.457569410202448,0.930569410202448,0.5,0.5,0.0,0.0
56911-pxyv-ndhorb-rydujowg,1300,0.32,0.42725771795537476,0.7472577179553748,0.5,0.5,0.0,0.0
56915-hnfd-nplcce-usdnhitf,9103,0.78,0.34158778161990905,1.1215877816199091,0.5,0.5,0.0,0.0
56933-pkef-ktucru-vtykkmri,3444,0.33333333333333337,0.02616642865033142,0.3594997619836648,0.0,0.0,0.5,0.5
56933-rell-gecnqf-ecylpida,2310,0.0,0.39142430899332875,0.39142430899332875,0.0,0.0,0.5,0.5
56937-lbcx-nwktde-vkbzynuc,6191,0.37799999999999995,0.42275540542028023,0.8007554054202801,0.5,0.5,0.0,0.0
56943-mnfr-unpzwz-lkpyuxug,2369,0.295625,0.39954107288597723,0.6951660728859772,0.0,0.0,0.5,0.5
56944-kfiz-vejeet-wduyczsi,6450,0.46,0.25423951765401304,0.7142395176540131,0.5,0.5,0.0,0.0
56951-naze-lkwtfm-nnycyxwo,2310,0.0,0.11645091932474083,0.11645091932474083,0.0,0.0,0.5,0.5
56984-zxxr-lqgcjw-lsczfuip,7735,0.33384615384615385,0.42266498784436335,0.7565111416905173,0.5,0.5,0.0,0.0
56989-goxm-ysrthf-sjmwkank,7810,0.48,0.36358140487006924,0.8435814048700692,0.5,0.5,0.0,0.0
56991-fsse-bjycnb-kaorgrhg,7840,0.41600000000000004,0.4903805871944258,0.9063805871944258,0.5,0.5,0.0,0.0
56996-jpcn-yjiyie-bhpmisqf,2632,0.5685714285714285,0.07784629887796646,0.646417727449395,0.0,0.0,0.5,0.5
57002-unkq-wmmbta-lbgwoccs,9106,0.215,0.11283229152602753,0.32783229152602755,0.0,0.0,0.5,0.5
57006-tjib-mtcczz-mxhvfppj,268,0.0,0.10589907494075135,0.10589907494075135,0.0,0.0,0.5,0.5
57007-ehtz-tcgzcr-wndzlcfh,7300,0.0,0.39626988381066836,0.39626988381066836,0.0,0.0,0.5,0.5
57009-tlfm-ikefiu-ddnkosrg,4727,0.46,0.09345364822505908,0.5534536482250592,0.0,0.0,0.5,0.5
57021-fbld-bbkjoc-bihcrcfl,5603,0.465,0.03332991491165305,0.49832991491165307,0.0,0.0,0.5,0.5
57024-gamd-lidboo-bfwrpjii,4706,0.4,0.4992804032928143,0.8992804032928143,0.5,0.5,0.0,0.0
57029-eavc-bvohgq-hlvtyjkq,2900,0.875,0.012408605722574573,0.8874086057225745,0.5,0.5,0.0,0.0
57038-fjqg-urrpdf-pgwyfrud,7705,0.4,0.4176220300794328,0.8176220300794328,0.5,0.5,0.0,0.0
57077-vrsz-pnmfpl-eqxigioy,6800,0.34142857142857147,0.1826834207753264,0.5241119922038979,0.0,0.0,0.5,0.5
57085-rhqe-enbtog-aucuylen,7726,0.44108433734939756,0.42080772987890763,0.8618920672283052,0.5,0.5,0.0,0.0
57111-subc-lbbuwt-meymerja,7300,0.0,0.2773102456055725,0.2773102456055725,0.0,0.0,0.5,0.5
57114-cvdn-zjkqzj-fxqrktag,5018,0.4243333333333333,0.45081561474318005,0.8751489480765133,0.5,0.5,0.0,0.0
57117-jzxt-ptabbf-woftptrr,9103,0.0,0.46309649320731333,0.46309649320731333,0.0,0.0,0.5,0.5
57126-gsqt-ghtpuc-yxqoical,2450,0.0,0.004549090640387998,0.004549090640387998,0.0,0.0,0.5,0.5
57127-dkid-ersvum-mqagrwsi,5249,0.0,0.03770608799639413,0.03770608799639413,0.0,0.0,0.5,0.5
57127-oytr-ieqscx-mxwcfzmu,5503,0.46,0.12517936478542774,0.5851793647854278,0.0,0.0,0.5,0.5
57135-zadk-npzzih-hobzpnps,3461,0.48,0.33465770818175083,0.8146577081817508,0.5,0.5,0.0,0.0
57139-mceu-udngik-stkwlbbr,3900,0.2312280701754386,0.444136098255753,0.6753641684311916,0.0,0.0,0.5,0.5
57151-ndjb-ashbli-yrsitdps,5410,0.0,0.22997097564698138,0.22997097564698138,0.0,0.0,0.5,0.5
57152-cbri-aonygk-nvymvkys,7736,0.0,0.3034865581371327,0.3034865581371327,0.0,0.0,0.5,0.5
57164-vfuu-slxidf-trbjbjiu,7449,0.49200000000000005,0.09424992639778057,0.5862499263977806,0.0,0.0,0.5,0.5
57175-yjqt-qbohtm-troekrsp,3849,0.46,0.40248341694084266,0.8624834169408426,0.5,0.5,0.0,0.0
57184-zdvr-wcttgf-rauydfgc,7834,0.405,0.48366405567673487,0.8886640556767349,0.5,0.5,0.0,0.0
57184-zroj-fhsngg-wppkbwdc,7817,0.0,0.13429946645729873,0.13429946645729873,0.0,0.0,0.5,0.5
57189-gcay-yjetps-dzetkzyk,1900,0.44285714285714284,0.24741297580027316,0.690270118657416,0.0,0.0,0.5,0.5
57190-vsyy-fpmvxh-blslhzzq,5074,0.30869565217391304,0.0430580552531869,0.35175370742709994,0.0,0.0,0.5,0.5
57204-glsz-hnlhdp-axbkgxem,7840,0.08928571428571429,0.2795683282314842,0.3688540425171985,0.0,0.0,0.5,0.5
57210-jkvg-bqqdjr-yynvitfy,2700,0.4732258064516129,0.2513917209233403,0.7246175273749531,0.5,0.5,0.0,0.0
57216-ugip-lmdlkb-hhxbhmgn,2411,0.465,0.0722182420775388,0.5372182420775389,0.0,0.0,0.5,0.5
57221-sgic-ghsyio-bpphitla,6900,0.38,0.22103310655903752,0.6010331065590375,0.0,0.0,0.5,0.5
57221-zzay-cjhuar-rcgbsvnv,4800,0.44142857142857145,0.16705232604328163,0.6084808974718531,0.0,0.0,0.5,0.5
57222-dpgy-ekbcuk-lkmskppl,7709,0.23,0.2609154376525947,0.4909154376525947,0.0,0.0,0.5,0.5
57229-ilgv-sbnaxn-qiwhzvvu,5948,0.4092307692307692,0.2928271677143996,0.7020579369451687,0.0,0.0,0.5,0.5
57230-gpiw-qibnhg-ijebsbkd,1700,0.0,0.004247789303604754,0.004247789303604754,0.0,0.0,0.5,0.5
57232-xljo-bzwlzz-jpbfvllr,9977,0.528,0.3805029914747777,0.9085029914747778,0.5,0.5,0.0,0.0
57233-lwmy-iosulp-aplzzbkt,7000,0.615,0.3565071459308704,0.9715071459308704,0.5,0.5,0.0,0.0
57241-vcnh-kbgttj-wnvzivqz,6500,0.365,0.1831431931032611,0.5481431931032611,0.0,0.0,0.5,0.5
57247-khzp-rzeapb-xfjnqvyt,7449,0.3446153846153846,0.02646796778440913,0.37108335239979373,0.0,0.0,0.5,0.5
57248-xtow-oxqbjn-uikhfoxj,7729,0.31660377358490566,0.3774662698925252,0.6940700434774308,0.0,0.0,0.5,0.5
